 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 372.126   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.249  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.425   5.091  2.338   90.017   99.897   99.897    0.165  1.376  0.111  0.250  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 212.398   5.091  2.338   90.017   99.897   99.897    0.165  1.375  0.111  0.250  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 239.843   5.091  2.338   90.017   99.896   99.896    0.165  1.373  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 214.144   5.123  2.361   90.308   99.893   99.893    0.167  1.367  0.111  0.252  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 233.563   5.157  2.387   90.623   99.889   99.889    0.169  1.361  0.111  0.254  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 295.171   5.524  2.735   94.153   99.878   99.878    0.203  1.342  0.111  0.258  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 434.769   5.840  3.305   97.614   99.864   99.864    0.267  1.320  0.111  0.264  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 342.960   5.935  3.711   98.885   99.849   99.849    0.321  1.299  0.111  0.269  6.710  0.150    0.000
  1 15  5    1    5.800    0.000   0.000   0.000   0.000 0.000 173.169 237.377   5.980  4.162   99.600   99.831   99.831    0.394  1.277  0.111  0.274  6.710  0.150    0.000
  1  1  6    1   31.200    0.000   0.000   0.000   0.000 0.000 173.169 317.272   5.997  4.722   99.926   99.804   99.804    0.515  1.247  0.111  0.282  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 254.674   5.999  5.090   99.985   99.776   99.776    0.629  1.220  0.111  0.289  6.710  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 157.170   6.000  5.580  100.000   99.727   99.727    0.887  1.181  0.111  0.300  6.710  0.150    0.000
