 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 371.950   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.249  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.148   5.091  2.338   90.017   99.897   99.897    0.165  1.376  0.111  0.250  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 212.339   5.091  2.338   90.017   99.897   99.897    0.165  1.375  0.111  0.250  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 239.135   5.091  2.338   90.017   99.896   99.896    0.165  1.373  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 214.057   5.123  2.361   90.308   99.893   99.893    0.167  1.367  0.111  0.252  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 233.325   5.156  2.387   90.620   99.889   99.889    0.169  1.361  0.111  0.254  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 298.147   5.526  2.737   94.170   99.878   99.878    0.203  1.342  0.111  0.258  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 439.213   5.844  3.319   97.670   99.863   99.863    0.269  1.319  0.111  0.264  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 331.938   5.938  3.727   98.921   99.848   99.848    0.324  1.298  0.111  0.269  6.710  0.150    0.000
  1 15  5    1    5.800    0.000   0.000   0.000   0.000 0.000 173.169 234.735   5.982  4.184   99.621   99.830   99.830    0.398  1.275  0.111  0.275  6.710  0.150    0.000
  1  1  6    1   31.000    0.000   0.000   0.000   0.000 0.000 173.169 315.477   5.997  4.748   99.933   99.802   99.802    0.522  1.245  0.111  0.283  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 253.572   6.000  5.111   99.986   99.774   99.774    0.636  1.218  0.111  0.290  6.710  0.150    0.000
