 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 383.827   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.165  0.750  7.000  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 224.246   5.091  2.338   90.017   99.897   99.897    0.165  1.376  0.165  0.750  7.000  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 193.494   5.091  2.338   90.017   99.896   99.896    0.165  1.374  0.165  0.750  7.000  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 216.434   5.091  2.338   90.017   99.895   99.895    0.165  1.373  0.165  0.750  7.000  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 196.524   5.123  2.361   90.308   99.892   99.892    0.167  1.366  0.165  0.750  7.000  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 196.497   5.167  2.395   90.716   99.888   99.888    0.170  1.359  0.165  0.750  7.000  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 288.253   5.544  2.759   94.357   99.877   99.877    0.205  1.340  0.165  0.750  7.000  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 435.831   5.860  3.369   97.865   99.861   99.861    0.275  1.316  0.165  0.750  7.000  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 289.668   5.947  3.792   99.059   99.846   99.846    0.333  1.295  0.165  0.750  7.000  0.150    0.000
  1 15  5    1    5.100    0.000   0.000   0.000   0.000 0.000 193.546 206.886   5.985  4.258   99.688   99.826   99.826    0.412  1.271  0.165  0.750  7.000  0.150    0.000
  1  1  6    1   30.700    0.000   0.000   0.000   0.000 0.000 193.546 288.981   5.998  4.821   99.950   99.796   99.796    0.542  1.239  0.165  0.750  7.000  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 229.558   6.000  5.180   99.991   99.766   99.766    0.664  1.212  0.165  0.750  7.000  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 117.408   6.000  5.626  100.000   99.722   99.722    0.925  1.177  0.165  0.750  7.000  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.765   6.000  5.785  100.000   99.698   99.698    1.109  1.160  0.165  0.750  7.000  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  66.135   6.000  5.815  100.000   99.649   99.649    1.159  1.130  0.165  0.750  7.000  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.757   6.000  5.830  100.000   99.614   99.614    1.187  1.111  0.165  0.750  7.000  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  71.424   6.000  5.862  100.000   99.538   99.538    1.257  1.075  0.165  0.750  7.000  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  56.215   6.000  5.872   95.000   99.542   99.542    1.257  0.026  0.165  0.750  7.000  0.150    0.000
  1  1 10    1    9.700    0.000   0.000   0.000   0.000 0.000 193.546  62.372   6.000  5.872   86.111   99.602   99.602    1.212  0.070  0.165  0.750  7.000  0.150    0.000
  1 15 10    1   21.800    0.000   0.000   0.000   0.000 0.000 193.546 134.170   6.000  5.872   78.333   99.653   99.653    1.172  0.109  0.165  0.750  7.000  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 229.402   6.000  5.872   68.889   99.707   99.707    1.123  0.156  0.165  0.750  7.000  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 342.429   6.000  5.872   61.111   99.748   99.748    1.083  0.195  0.165  0.750  7.000  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 213.769   6.000  5.872   52.222   99.795   99.795    1.038  0.239  0.165  0.750  7.000  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 212.498   6.000  5.872   50.000   99.806   99.806    1.026  0.250  0.165  0.750  7.000  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 207.138   6.000  5.724  100.000   99.806   99.806    1.026  0.250  0.165  0.750  7.000  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 206.701   6.000  5.724  100.000   99.803   99.803    1.026  0.250  0.165  0.750  7.000  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 198.392   6.000  5.724  100.000   99.801   99.801    1.026  0.249  0.165  0.750  7.000  0.150    0.000
  1 15  2    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 242.930   6.000  5.730  100.000   99.790   99.790    1.033  0.247  0.165  0.750  7.000  0.150    0.000
  1  1  3    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 218.425   6.000  5.732  100.000   99.782   99.782    1.036  0.246  0.165  0.750  7.000  0.150    0.000
  1 15  3    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 210.469   6.000  5.732  100.000   99.779   99.779    1.036  0.245  0.165  0.750  7.000  0.150    0.000
  1  1  4    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 174.939   6.000  5.745  100.000   99.767   99.767    1.053  0.243  0.165  0.750  7.000  0.150    0.000
  1 15  4    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 269.221   6.000  5.755  100.000   99.756   99.756    1.066  0.241  0.165  0.750  7.000  0.150    0.000
  1  1  5    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 382.464   6.000  5.796  100.000   99.730   99.730    1.128  0.237  0.165  0.750  7.000  0.150    0.000
  1 15  5    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 426.614   6.000  5.835  100.000   99.705   99.705    1.198  0.233  0.165  0.750  7.000  0.150    0.000
  1  1  6    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 229.299   6.000  5.891  100.000   99.655   99.655    1.337  0.227  0.165  0.750  7.000  0.150    0.000
  1 15  6    2   16.800    0.000   0.000   0.000   0.000 0.000 193.546 223.024   6.000  5.925  100.000   99.606   99.606    1.461  0.222  0.165  0.750  7.000  0.150    0.000
  1  1  7    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 191.453   6.000  5.959  100.000   99.528   99.528    1.659  0.215  0.165  0.750  7.000  0.150    0.000
