 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 371.948   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.249  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 234.873   5.093  2.339   90.031   99.897   99.897    0.165  1.376  0.111  0.250  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 209.951   5.093  2.339   90.031   99.896   99.896    0.165  1.374  0.111  0.250  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.946   5.093  2.339   90.031   99.895   99.895    0.165  1.372  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 213.695   5.124  2.363   90.324   99.892   99.892    0.167  1.366  0.111  0.252  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 220.068   5.166  2.394   90.710   99.888   99.888    0.170  1.359  0.111  0.254  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 333.072   5.541  2.755   94.324   99.877   99.877    0.205  1.340  0.111  0.258  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 460.424   5.859  3.365   97.852   99.861   99.861    0.274  1.316  0.111  0.264  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 301.976   5.946  3.785   99.044   99.846   99.846    0.332  1.295  0.111  0.270  6.710  0.150    0.000
  1 15  5    1    5.600    0.000   0.000   0.000   0.000 0.000 173.169 230.095   5.985  4.249   99.681   99.826   99.826    0.410  1.271  0.111  0.276  6.710  0.150    0.000
  1  1  6    1   30.500    0.000   0.000   0.000   0.000 0.000 173.169 312.725   5.998  4.812   99.948   99.797   99.797    0.540  1.240  0.111  0.284  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 251.160   6.000  5.170   99.990   99.767   99.767    0.660  1.212  0.111  0.292  6.710  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 155.186   6.000  5.621  100.000   99.716   99.716    0.921  1.173  0.111  0.303  6.710  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  90.033   6.000  5.813  100.000   99.690   99.690    1.155  1.156  0.111  0.308  6.710  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  78.899   6.000  5.888  100.000   99.638   99.638    1.327  1.125  0.111  0.317  6.710  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.927   6.000  5.902  100.000   99.598   99.598    1.371  1.103  0.111  0.323  6.710  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  86.138   6.000  5.922  100.000   99.517   99.517    1.446  1.067  0.111  0.334  6.710  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  67.057   6.000  5.928   95.000   99.517   99.517    1.444  0.029  0.111  0.343  6.710  0.150    0.000
  1  1 10    1    9.400    0.000   0.000   0.000   0.000 0.000 173.169  71.203   6.000  5.928   86.111   99.594   99.594    1.392  0.081  0.111  0.348  6.710  0.150    0.000
  1 15 10    1   21.600    0.000   0.000   0.000   0.000 0.000 173.169 146.846   6.000  5.928   78.333   99.656   99.656    1.346  0.126  0.111  0.352  6.710  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 246.851   6.000  5.928   68.889   99.719   99.719    1.290  0.179  0.111  0.356  6.710  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 354.351   6.000  5.928   61.111   99.766   99.766    1.244  0.223  0.111  0.359  6.710  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 227.292   6.000  5.928   52.222   99.816   99.816    1.192  0.275  0.111  0.360  6.710  0.150    0.000
