 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 383.667   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.165  0.750  7.000  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 223.499   5.091  2.338   90.017   99.897   99.897    0.165  1.376  0.165  0.750  7.000  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 197.858   5.091  2.338   90.017   99.896   99.896    0.165  1.375  0.165  0.750  7.000  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 220.483   5.091  2.338   90.017   99.895   99.895    0.165  1.373  0.165  0.750  7.000  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 197.065   5.121  2.360   90.289   99.892   99.892    0.167  1.367  0.165  0.750  7.000  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 196.938   5.164  2.393   90.692   99.888   99.888    0.170  1.360  0.165  0.750  7.000  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 294.549   5.541  2.756   94.327   99.877   99.877    0.205  1.341  0.165  0.750  7.000  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 431.476   5.856  3.357   97.819   99.862   99.862    0.273  1.317  0.165  0.750  7.000  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 287.447   5.946  3.781   99.036   99.846   99.846    0.332  1.295  0.165  0.750  7.000  0.150    0.000
  1 15  5    1    5.100    0.000   0.000   0.000   0.000 0.000 193.546 206.825   5.985  4.242   99.675   99.827   99.827    0.409  1.272  0.165  0.750  7.000  0.150    0.000
  1  1  6    1   31.000    0.000   0.000   0.000   0.000 0.000 193.546 290.029   5.998  4.805   99.946   99.798   99.798    0.538  1.240  0.165  0.750  7.000  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 229.621   6.000  5.168   99.990   99.768   99.768    0.659  1.213  0.165  0.750  7.000  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 117.357   6.000  5.620  100.000   99.724   99.724    0.920  1.178  0.165  0.750  7.000  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.766   6.000  5.782  100.000   99.700   99.700    1.104  1.162  0.165  0.750  7.000  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  66.317   6.000  5.812  100.000   99.651   99.651    1.154  1.131  0.165  0.750  7.000  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.759   6.000  5.828  100.000   99.616   99.616    1.183  1.112  0.165  0.750  7.000  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  71.188   6.000  5.859  100.000   99.540   99.540    1.251  1.077  0.165  0.750  7.000  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  56.205   6.000  5.870   95.000   99.544   99.544    1.251  0.025  0.165  0.750  7.000  0.150    0.000
  1  1 10    1    9.900    0.000   0.000   0.000   0.000 0.000 193.546  62.583   6.000  5.870   86.111   99.604   99.604    1.206  0.070  0.165  0.750  7.000  0.150    0.000
  1 15 10    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 134.911   6.000  5.870   78.333   99.655   99.655    1.166  0.109  0.165  0.750  7.000  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 229.559   6.000  5.870   68.889   99.707   99.707    1.118  0.155  0.165  0.750  7.000  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 343.827   6.000  5.870   61.111   99.749   99.749    1.078  0.194  0.165  0.750  7.000  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 213.208   6.000  5.870   52.222   99.795   99.795    1.033  0.238  0.165  0.750  7.000  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 211.679   6.000  5.870   50.000   99.806   99.806    1.022  0.249  0.165  0.750  7.000  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 206.508   6.000  5.720  100.000   99.806   99.806    1.022  0.249  0.165  0.750  7.000  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 206.978   6.000  5.720  100.000   99.803   99.803    1.022  0.249  0.165  0.750  7.000  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 199.621   6.000  5.720  100.000   99.802   99.802    1.022  0.248  0.165  0.750  7.000  0.150    0.000
  1 15  2    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 230.514   6.000  5.726  100.000   99.791   99.791    1.029  0.246  0.165  0.750  7.000  0.150    0.000
  1  1  3    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 239.591   6.000  5.728  100.000   99.783   99.783    1.031  0.245  0.165  0.750  7.000  0.150    0.000
  1 15  3    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 211.480   6.000  5.728  100.000   99.780   99.780    1.031  0.244  0.165  0.750  7.000  0.150    0.000
