 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 410.973   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.272  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 309.072   5.091  2.338   90.017   99.898   99.898    0.165  1.377  0.111  0.273  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 275.210   5.091  2.338   90.017   99.897   99.897    0.165  1.376  0.111  0.273  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 267.212   5.091  2.338   90.017   99.896   99.896    0.165  1.374  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 250.586   5.119  2.358   90.273   99.893   99.893    0.166  1.368  0.111  0.275  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 260.127   5.154  2.385   90.601   99.890   99.890    0.169  1.362  0.111  0.277  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 264.371   5.497  2.703   93.880   99.880   99.880    0.200  1.345  0.111  0.281  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 474.079   5.815  3.235   97.310   99.866   99.866    0.258  1.323  0.111  0.287  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 524.596   5.919  3.615   98.651   99.853   99.853    0.308  1.304  0.111  0.292  6.710  0.150    0.000
  1 15  5    1    6.100    0.000   0.000   0.000   0.000 0.000 173.169 337.497   5.973  4.048   99.470   99.836   99.836    0.374  1.283  0.111  0.298  6.710  0.150    0.000
  1  1  6    1   32.300    0.000   0.000   0.000   0.000 0.000 173.169 382.580   5.995  4.600   99.887   99.811   99.811    0.485  1.255  0.111  0.306  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 322.001   5.999  4.970   99.973   99.787   99.787    0.588  1.230  0.111  0.313  6.710  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 205.351   6.000  5.520   99.999   99.740   99.740    0.842  1.191  0.111  0.325  6.710  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 124.357   6.000  5.759  100.000   99.713   99.713    1.072  1.171  0.111  0.331  6.710  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 103.833   6.000  5.856  100.000   99.661   99.661    1.242  1.137  0.111  0.342  6.710  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  91.197   6.000  5.870  100.000   99.620   99.620    1.277  1.115  0.111  0.349  6.710  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 109.295   6.000  5.893  100.000   99.545   99.545    1.343  1.079  0.111  0.361  6.710  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  91.977   6.000  5.901   95.000   99.542   99.542    1.341  0.027  0.111  0.370  6.710  0.150    0.000
  1  1 10    1   10.900    0.000   0.000   0.000   0.000 0.000 173.169  98.933   6.000  5.901   86.111   99.603   99.603    1.292  0.075  0.111  0.377  6.710  0.150    0.000
  1 15 10    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 178.649   6.000  5.901   78.333   99.662   99.662    1.250  0.117  0.111  0.105  6.710  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 280.184   6.000  5.901   68.889   99.720   99.720    1.198  0.167  0.111  0.385  6.710  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 393.540   6.000  5.901   61.111   99.764   99.764    1.155  0.208  0.111  0.387  6.710  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 292.932   6.000  5.901   52.222   99.811   99.811    1.107  0.256  0.111  0.388  6.710  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 283.460   6.000  5.901   50.000   99.823   99.823    1.095  0.267  0.111  0.389  6.710  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 278.201   6.000  5.775  100.000   99.823   99.823    1.095  0.267  0.111  0.389  6.710  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 267.955   6.000  5.775  100.000   99.821   99.821    1.095  0.267  0.111  0.390  6.710  0.150    0.000
