 EVENT OUTPUT
day mo  year Precp  Runoff  IR-det Av-det Mx-det  Point  Av-dep Max-dep  Point Sed.Del    ER
--- --  ----  (mm)    (mm)  kg/m^2 kg/m^2 kg/m^2    (m)  kg/m^2  kg/m^2    (m)  (kg/m)  ----
   12    5     4   0.0    27.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   15    5     7  18.0     2.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   16    5     7   5.8     4.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   17    5     7  25.1    13.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   18    5     7   8.9     2.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   13    5     8   0.0     6.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   14    5     8   0.0    16.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   15    5     8   0.0    10.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   16    5     8   0.0    10.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   17    5     8   0.0     1.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   26    5     8   6.9     3.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   27    5     8   4.1     5.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   28    5     8   0.0     6.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   29    5     8   6.9     9.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   30    5     8   0.0    14.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   31    5     8  18.0    35.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    1    6     8   4.1     4.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    2    6     8   0.0     4.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    3    6     8   0.0     3.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    4    6     8   7.9     4.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    5    6     8   4.1     3.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    6    6     8   0.0     2.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   25    5    10   0.0     2.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   26    5    10   0.0     1.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   27    5    10   0.0     5.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   28    5    10   0.0     4.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   29    5    10   0.0     5.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   27    5    13   1.8    13.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   28    5    13   8.9     8.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   29    5    13   2.0    15.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   30    5    13   0.0     5.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   31    5    13   0.0     6.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    1    6    13   0.0     4.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    2    6    13   0.0     3.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    3    6    13   0.0     8.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    4    6    13   0.0     5.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    5    6    13   0.0    13.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    7   11    17  52.8    12.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   17    5    19   0.0     0.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   18    5    19   0.0    13.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   19    5    19   0.0    17.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   20    5    19  15.0    13.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
