 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 371.875   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.249  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.418   5.092  2.339   90.024   99.897   99.897    0.165  1.376  0.111  0.250  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 210.078   5.092  2.339   90.024   99.896   99.896    0.165  1.374  0.111  0.250  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.724   5.092  2.339   90.024   99.895   99.895    0.165  1.373  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 213.527   5.125  2.363   90.335   99.892   99.892    0.167  1.366  0.111  0.252  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 215.389   5.169  2.397   90.741   99.888   99.888    0.170  1.359  0.111  0.254  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 327.318   5.544  2.759   94.356   99.877   99.877    0.205  1.340  0.111  0.258  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 451.802   5.860  3.369   97.864   99.861   99.861    0.275  1.316  0.111  0.264  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 304.695   5.947  3.791   99.056   99.846   99.846    0.333  1.295  0.111  0.270  6.710  0.150    0.000
  1 15  5    1    5.300    0.000   0.000   0.000   0.000 0.000 173.169 229.814   5.985  4.255   99.686   99.826   99.826    0.412  1.271  0.111  0.276  6.710  0.150    0.000
  1  1  6    1   30.700    0.000   0.000   0.000   0.000 0.000 173.169 312.652   5.998  4.815   99.948   99.797   99.797    0.541  1.240  0.111  0.284  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 251.580   6.000  5.176   99.991   99.767   99.767    0.662  1.212  0.111  0.292  6.710  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 155.334   6.000  5.624  100.000   99.715   99.715    0.923  1.172  0.111  0.303  6.710  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  90.161   6.000  5.814  100.000   99.690   99.690    1.158  1.155  0.111  0.308  6.710  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  79.021   6.000  5.889  100.000   99.638   99.638    1.330  1.124  0.111  0.317  6.710  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.933   6.000  5.903  100.000   99.597   99.597    1.375  1.103  0.111  0.323  6.710  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  85.934   6.000  5.922  100.000   99.516   99.516    1.449  1.066  0.111  0.335  6.710  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  67.017   6.000  5.928   95.000   99.517   99.517    1.447  0.029  0.111  0.343  6.710  0.150    0.000
  1  1 10    1    9.400    0.000   0.000   0.000   0.000 0.000 173.169  71.199   6.000  5.928   86.111   99.594   99.594    1.394  0.081  0.111  0.348  6.710  0.150    0.000
  1 15 10    1   21.600    0.000   0.000   0.000   0.000 0.000 173.169 146.937   6.000  5.928   78.333   99.657   99.657    1.348  0.126  0.111  0.352  6.710  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 246.076   6.000  5.928   68.889   99.720   99.720    1.292  0.180  0.111  0.356  6.710  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 342.162   6.000  5.928   61.111   99.767   99.767    1.247  0.224  0.111  0.359  6.710  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 225.628   6.000  5.928   52.222   99.816   99.816    1.194  0.275  0.111  0.360  6.710  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 224.153   6.000  5.928   50.000   99.828   99.828    1.181  0.288  0.111  0.361  6.710  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 218.858   6.000  5.826  100.000   99.828   99.828    1.181  0.288  0.111  0.361  6.710  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 217.093   6.000  5.826  100.000   99.825   99.825    1.181  0.287  0.111  0.362  6.710  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 211.547   6.000  5.826  100.000   99.824   99.824    1.181  0.287  0.111  0.362  6.710  0.150    0.000
  1 15  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 249.790   6.000  5.830  100.000   99.814   99.814    1.188  0.284  0.111  0.365  6.710  0.150    0.000
  1  1  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 279.043   6.000  5.831  100.000   99.807   99.807    1.191  0.283  0.111  0.367  6.710  0.150    0.000
  1 15  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 226.869   6.000  5.831  100.000   99.804   99.804    1.191  0.282  0.111  0.368  6.710  0.150    0.000
  1  1  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 197.871   6.000  5.840  100.000   99.793   99.793    1.207  0.280  0.111  0.371  6.710  0.150    0.000
  1 15  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 304.600   6.000  5.846  100.000   99.783   99.783    1.220  0.277  0.111  0.373  6.710  0.150    0.000
  1  1  5    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 403.289   6.000  5.872  100.000   99.760   99.760    1.281  0.273  0.111  0.379  6.710  0.150    0.000
  1 15  5    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 415.041   6.000  5.896  100.000   99.737   99.737    1.352  0.269  0.111  0.384  6.710  0.150    0.000
  1  1  6    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 247.724   6.000  5.932  100.000   99.691   99.691    1.491  0.261  0.111  0.393  6.710  0.150    0.000
  1 15  6    2   16.500    0.000   0.000   0.000   0.000 0.000 173.169 247.171   6.000  5.953  100.000   99.647   99.647    1.614  0.255  0.111  0.401  6.710  0.150    0.000
  1  1  7    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 217.099   6.000  5.974  100.000   99.575   99.575    1.812  0.247  0.111  0.412  6.710  0.150    0.000
