 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 371.931   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.249  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.147   5.093  2.339   90.031   99.897   99.897    0.165  1.376  0.111  0.250  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 210.178   5.093  2.339   90.031   99.896   99.896    0.165  1.374  0.111  0.250  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 236.090   5.093  2.339   90.031   99.895   99.895    0.165  1.373  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 213.699   5.126  2.364   90.341   99.892   99.892    0.167  1.366  0.111  0.252  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 234.834   5.168  2.395   90.726   99.888   99.888    0.170  1.359  0.111  0.254  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 328.418   5.545  2.760   94.365   99.877   99.877    0.205  1.340  0.111  0.258  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 461.841   5.861  3.371   97.875   99.861   99.861    0.275  1.316  0.111  0.264  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 302.995   5.947  3.790   99.054   99.846   99.846    0.333  1.295  0.111  0.270  6.710  0.150    0.000
  1 15  5    1    5.600    0.000   0.000   0.000   0.000 0.000 173.169 230.888   5.985  4.251   99.682   99.826   99.826    0.411  1.271  0.111  0.276  6.710  0.150    0.000
  1  1  6    1   30.500    0.000   0.000   0.000   0.000 0.000 173.169 313.042   5.998  4.812   99.948   99.797   99.797    0.540  1.240  0.111  0.284  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 251.521   6.000  5.169   99.990   99.767   99.767    0.659  1.213  0.111  0.291  6.710  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 155.287   6.000  5.620  100.000   99.716   99.716    0.920  1.173  0.111  0.303  6.710  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  90.014   6.000  5.812  100.000   99.691   99.691    1.155  1.156  0.111  0.308  6.710  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  78.762   6.000  5.888  100.000   99.639   99.639    1.326  1.125  0.111  0.317  6.710  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.928   6.000  5.902  100.000   99.598   99.598    1.370  1.103  0.111  0.323  6.710  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  86.446   6.000  5.922  100.000   99.518   99.518    1.446  1.067  0.111  0.334  6.710  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  67.121   6.000  5.928   95.000   99.518   99.518    1.445  0.029  0.111  0.343  6.710  0.150    0.000
  1  1 10    1    8.900    0.000   0.000   0.000   0.000 0.000 173.169  70.739   6.000  5.928   86.111   99.595   99.595    1.392  0.081  0.111  0.348  6.710  0.150    0.000
  1 15 10    1   21.600    0.000   0.000   0.000   0.000 0.000 173.169 146.642   6.000  5.928   78.333   99.657   99.657    1.346  0.126  0.111  0.352  6.710  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 246.953   6.000  5.928   68.889   99.720   99.720    1.291  0.179  0.111  0.356  6.710  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 355.664   6.000  5.928   61.111   99.767   99.767    1.245  0.224  0.111  0.359  6.710  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 227.349   6.000  5.928   52.222   99.816   99.816    1.192  0.275  0.111  0.360  6.710  0.150    0.000
