 EVENT OUTPUT
day mo  year Precp  Runoff  IR-det Av-det Mx-det  Point  Av-dep Max-dep  Point Sed.Del    ER
--- --  ----  (mm)    (mm)  kg/m^2 kg/m^2 kg/m^2    (m)  kg/m^2  kg/m^2    (m)  (kg/m)  ----
   23    4     1  11.4     1.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   18    5     2  13.0     3.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   19    5     2   6.1     3.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   20    5     2  14.0    14.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   21    5     2   0.0     2.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   22    5     2   0.0     1.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   23    5     2   0.0     1.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   24    5     2   7.9     5.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   12    5     4   0.0    32.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   13    5     4   0.0    24.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   14    5     4   0.0    25.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   15    5     4   0.0    22.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   15    5     7  18.5     0.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   16    5     7   6.6     4.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   17    5     7  25.7    13.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   18    5     7   9.1     1.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   26    5     7   0.0     2.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   27    5     7   0.0     7.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   13    5     8   0.0     3.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   14    5     8   0.0    15.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   15    5     8   0.0     9.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   16    5     8   0.0    10.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   17    5     8   0.0     0.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   20    5     8   0.0     0.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   24    5     8  13.2     0.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   25    5     8  13.0     2.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   26    5     8   7.1     4.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   27    5     8   4.6     3.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   28    5     8   0.0     4.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   29    5     8   7.6    11.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   30    5     8   0.0    17.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   31    5     8  18.3    34.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    1    6     8   4.6     1.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    2    6     8   0.0     6.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    3    6     8   0.0     2.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
