 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 383.795   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.165  0.750  7.000  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 223.521   5.091  2.338   90.017   99.897   99.897    0.165  1.376  0.165  0.750  7.000  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 194.600   5.091  2.338   90.017   99.897   99.897    0.165  1.375  0.165  0.750  7.000  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 218.568   5.091  2.338   90.017   99.896   99.896    0.165  1.373  0.165  0.750  7.000  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 197.007   5.123  2.361   90.308   99.892   99.892    0.167  1.367  0.165  0.750  7.000  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 210.165   5.162  2.391   90.673   99.889   99.889    0.169  1.360  0.165  0.750  7.000  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 266.738   5.533  2.746   94.245   99.878   99.878    0.204  1.341  0.165  0.750  7.000  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 415.516   5.848  3.329   97.710   99.863   99.863    0.270  1.318  0.165  0.750  7.000  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 311.806   5.940  3.741   98.953   99.848   99.848    0.326  1.297  0.165  0.750  7.000  0.150    0.000
  1 15  5    1    5.300    0.000   0.000   0.000   0.000 0.000 193.546 208.527   5.983  4.200   99.637   99.829   99.829    0.401  1.275  0.165  0.750  7.000  0.150    0.000
  1  1  6    1   31.200    0.000   0.000   0.000   0.000 0.000 193.546 292.455   5.998  4.762   99.937   99.801   99.801    0.526  1.244  0.165  0.750  7.000  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 231.817   6.000  5.124   99.987   99.773   99.773    0.641  1.217  0.165  0.750  7.000  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 119.133   6.000  5.598  100.000   99.729   99.729    0.901  1.182  0.165  0.750  7.000  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.771   6.000  5.772  100.000   99.705   99.705    1.090  1.165  0.165  0.750  7.000  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  66.513   6.000  5.804  100.000   99.657   99.657    1.140  1.135  0.165  0.750  7.000  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.767   6.000  5.820  100.000   99.623   99.623    1.169  1.116  0.165  0.750  7.000  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  71.143   6.000  5.853  100.000   99.549   99.549    1.236  1.080  0.165  0.750  7.000  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  56.222   6.000  5.864   95.000   99.552   99.552    1.237  0.025  0.165  0.750  7.000  0.150    0.000
  1  1 10    1   10.200    0.000   0.000   0.000   0.000 0.000 193.546  62.864   6.000  5.864   86.111   99.610   99.610    1.192  0.069  0.165  0.750  7.000  0.150    0.000
  1 15 10    1   22.400    0.000   0.000   0.000   0.000 0.000 193.546 137.110   6.000  5.864   78.333   99.660   99.660    1.153  0.108  0.165  0.750  7.000  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 229.294   6.000  5.864   68.889   99.711   99.711    1.105  0.154  0.165  0.750  7.000  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 349.826   6.000  5.864   61.111   99.752   99.752    1.066  0.192  0.165  0.750  7.000  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 214.485   6.000  5.864   52.222   99.797   99.797    1.021  0.236  0.165  0.750  7.000  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 212.050   6.000  5.864   50.000   99.808   99.808    1.010  0.246  0.165  0.750  7.000  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 209.965   6.000  5.710  100.000   99.808   99.808    1.010  0.246  0.165  0.750  7.000  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 209.775   6.000  5.710  100.000   99.806   99.806    1.010  0.246  0.165  0.750  7.000  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 202.039   6.000  5.710  100.000   99.804   99.804    1.010  0.246  0.165  0.750  7.000  0.150    0.000
