 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 372.030   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.249  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.633   5.092  2.339   90.024   99.897   99.897    0.165  1.376  0.111  0.250  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 210.335   5.092  2.339   90.024   99.896   99.896    0.165  1.374  0.111  0.250  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 236.007   5.092  2.339   90.024   99.895   99.895    0.165  1.373  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 213.667   5.121  2.360   90.295   99.892   99.892    0.167  1.366  0.111  0.252  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 219.089   5.165  2.394   90.704   99.888   99.888    0.170  1.359  0.111  0.254  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 327.721   5.538  2.752   94.298   99.877   99.877    0.205  1.341  0.111  0.258  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 460.202   5.858  3.363   97.843   99.862   99.862    0.274  1.317  0.111  0.264  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 306.425   5.946  3.784   99.043   99.846   99.846    0.332  1.295  0.111  0.270  6.710  0.150    0.000
  1 15  5    1    5.100    0.000   0.000   0.000   0.000 0.000 173.169 231.196   5.985  4.252   99.683   99.827   99.827    0.411  1.271  0.111  0.276  6.710  0.150    0.000
  1  1  6    1   31.000    0.000   0.000   0.000   0.000 0.000 173.169 312.947   5.998  4.812   99.948   99.797   99.797    0.540  1.240  0.111  0.284  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 252.613   6.000  5.171   99.990   99.767   99.767    0.660  1.213  0.111  0.291  6.710  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 155.610   6.000  5.622  100.000   99.716   99.716    0.921  1.173  0.111  0.303  6.710  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  90.676   6.000  5.813  100.000   99.690   99.690    1.157  1.156  0.111  0.308  6.710  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  78.579   6.000  5.889  100.000   99.639   99.639    1.331  1.125  0.111  0.317  6.710  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.919   6.000  5.903  100.000   99.598   99.598    1.374  1.103  0.111  0.323  6.710  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  85.880   6.000  5.922  100.000   99.518   99.518    1.448  1.067  0.111  0.334  6.710  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  66.977   6.000  5.928   95.000   99.519   99.519    1.445  0.029  0.111  0.342  6.710  0.150    0.000
  1  1 10    1    9.700    0.000   0.000   0.000   0.000 0.000 173.169  71.479   6.000  5.928   86.111   99.595   99.595    1.393  0.081  0.111  0.348  6.710  0.150    0.000
  1 15 10    1   21.600    0.000   0.000   0.000   0.000 0.000 173.169 147.522   6.000  5.928   78.333   99.658   99.658    1.347  0.126  0.111  0.352  6.710  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 248.366   6.000  5.928   68.889   99.721   99.721    1.291  0.179  0.111  0.356  6.710  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 354.286   6.000  5.928   61.111   99.767   99.767    1.246  0.224  0.111  0.359  6.710  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 227.402   6.000  5.928   52.222   99.817   99.817    1.193  0.275  0.111  0.360  6.710  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 224.417   6.000  5.928   50.000   99.829   99.829    1.180  0.288  0.111  0.361  6.710  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 218.841   6.000  5.826  100.000   99.828   99.828    1.180  0.288  0.111  0.361  6.710  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 218.991   6.000  5.826  100.000   99.826   99.826    1.180  0.287  0.111  0.362  6.710  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 213.340   6.000  5.826  100.000   99.824   99.824    1.180  0.287  0.111  0.362  6.710  0.150    0.000
  1 15  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 261.412   6.000  5.830  100.000   99.814   99.814    1.187  0.284  0.111  0.365  6.710  0.150    0.000
  1  1  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 240.463   6.000  5.831  100.000   99.807   99.807    1.190  0.282  0.111  0.367  6.710  0.150    0.000
  1 15  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 229.487   6.000  5.831  100.000   99.804   99.804    1.190  0.282  0.111  0.368  6.710  0.150    0.000
  1  1  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 201.287   6.000  5.839  100.000   99.794   99.794    1.206  0.279  0.111  0.371  6.710  0.150    0.000
  1 15  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 306.432   6.000  5.845  100.000   99.783   99.783    1.220  0.277  0.111  0.373  6.710  0.150    0.000
  1  1  5    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 406.645   6.000  5.872  100.000   99.760   99.760    1.281  0.272  0.111  0.379  6.710  0.150    0.000
