 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 372.018   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.249  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.261   5.092  2.339   90.024   99.897   99.897    0.165  1.376  0.111  0.250  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 211.245   5.092  2.339   90.024   99.896   99.896    0.165  1.375  0.111  0.250  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 237.696   5.092  2.339   90.024   99.896   99.896    0.165  1.373  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 213.868   5.125  2.363   90.335   99.892   99.892    0.167  1.367  0.111  0.252  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 231.885   5.167  2.395   90.720   99.889   99.889    0.170  1.360  0.111  0.254  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 308.874   5.540  2.754   94.313   99.878   99.878    0.205  1.341  0.111  0.258  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 445.974   5.854  3.348   97.786   99.862   99.862    0.272  1.317  0.111  0.264  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 318.180   5.942  3.756   98.985   99.847   99.847    0.328  1.297  0.111  0.269  6.710  0.150    0.000
  1 15  5    1    5.800    0.000   0.000   0.000   0.000 0.000 173.169 233.395   5.983  4.212   99.648   99.828   99.828    0.404  1.274  0.111  0.275  6.710  0.150    0.000
  1  1  6    1   30.700    0.000   0.000   0.000   0.000 0.000 173.169 313.955   5.998  4.774   99.939   99.800   99.800    0.529  1.242  0.111  0.283  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 252.511   6.000  5.137   99.988   99.771   99.771    0.646  1.216  0.111  0.291  6.710  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 155.924   6.000  5.606  100.000   99.720   99.720    0.907  1.176  0.111  0.302  6.710  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  91.042   6.000  5.805  100.000   99.695   99.695    1.141  1.159  0.111  0.307  6.710  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  78.857   6.000  5.885  100.000   99.644   99.644    1.317  1.128  0.111  0.316  6.710  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.944   6.000  5.899  100.000   99.604   99.604    1.362  1.106  0.111  0.322  6.710  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  86.261   6.000  5.919  100.000   99.524   99.524    1.437  1.070  0.111  0.333  6.710  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  67.137   6.000  5.926   95.000   99.524   99.524    1.436  0.029  0.111  0.342  6.710  0.150    0.000
  1  1 10    1    9.100    0.000   0.000   0.000   0.000 0.000 173.169  70.934   6.000  5.926   86.111   99.599   99.599    1.384  0.080  0.111  0.347  6.710  0.150    0.000
  1 15 10    1   21.800    0.000   0.000   0.000   0.000 0.000 173.169 147.158   6.000  5.926   78.333   99.661   99.661    1.338  0.125  0.111  0.105  6.710  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 247.418   6.000  5.926   68.889   99.723   99.723    1.283  0.178  0.111  0.355  6.710  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 349.874   6.000  5.926   61.111   99.769   99.769    1.237  0.222  0.111  0.358  6.710  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 224.811   6.000  5.926   52.222   99.818   99.818    1.185  0.273  0.111  0.359  6.710  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 223.932   6.000  5.926   50.000   99.830   99.830    1.172  0.286  0.111  0.360  6.710  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 218.735   6.000  5.822  100.000   99.829   99.829    1.172  0.286  0.111  0.360  6.710  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 214.134   6.000  5.822  100.000   99.827   99.827    1.172  0.285  0.111  0.361  6.710  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 208.680   6.000  5.822  100.000   99.825   99.825    1.172  0.285  0.111  0.361  6.710  0.150    0.000
  1 15  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 234.976   6.000  5.825  100.000   99.815   99.815    1.179  0.282  0.111  0.364  6.710  0.150    0.000
  1  1  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 275.701   6.000  5.827  100.000   99.808   99.808    1.182  0.281  0.111  0.366  6.710  0.150    0.000
  1 15  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 226.903   6.000  5.827  100.000   99.806   99.806    1.182  0.280  0.111  0.367  6.710  0.150    0.000
  1  1  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 197.857   6.000  5.835  100.000   99.795   99.795    1.198  0.278  0.111  0.369  6.710  0.150    0.000
  1 15  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 287.339   6.000  5.841  100.000   99.786   99.786    1.211  0.276  0.111  0.372  6.710  0.150    0.000
  1  1  5    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 396.884   6.000  5.867  100.000   99.763   99.763    1.270  0.271  0.111  0.377  6.710  0.150    0.000
  1 15  5    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 445.169   6.000  5.891  100.000   99.741   99.741    1.337  0.267  0.111  0.382  6.710  0.150    0.000
  1  1  6    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 258.654   6.000  5.928  100.000   99.697   99.697    1.474  0.260  0.111  0.391  6.710  0.150    0.000
  1 15  6    2   15.700    0.000   0.000   0.000   0.000 0.000 173.169 248.500   6.000  5.950  100.000   99.654   99.654    1.595  0.254  0.111  0.399  6.710  0.150    0.000
  1  1  7    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 217.197   6.000  5.972  100.000   99.585   99.585    1.788  0.246  0.111  0.410  6.710  0.150    0.000
  1 15  7    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 148.852   6.000  5.986  100.000   99.521   99.521    2.027  0.240  0.111  0.418  6.710  0.150    0.000
  1  1  8    2    3.800    0.000   0.000   0.000   0.000 0.000 173.169  91.039   6.000  5.994  100.000   99.460   99.460    2.321  0.234  0.111  0.426  6.710  0.150    0.000
  1 15  8    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.647   6.000  5.996  100.000   99.415   99.415    2.429  0.231  0.111  0.431  6.710  0.150    0.000
  1  1  9    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.303   6.000  5.996  100.000   99.364   99.364    2.430  0.227  0.111  0.436  6.710  0.150    0.000
  1 15  9    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  65.550   6.000  5.996   95.000   99.450   99.450    2.382  0.048  0.111  0.440  6.710  0.150    0.000
  1  1 10    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.471   6.000  5.996   86.111   99.611   99.611    2.295  0.133  0.111  0.446  6.710  0.150    0.000
  1 15 10    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.335   6.000  5.996   78.333   99.712   99.712    2.220  0.207  0.111  0.450  6.710  0.150    0.000
  1  1 11    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  86.326   6.000  5.996   68.889   99.811   99.811    2.128  0.297  0.111  0.452  6.710  0.150    0.000
  1 15 11    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 173.497   6.000  5.996   61.111   99.866   99.866    2.052  0.371  0.111  0.105  6.710  0.150    0.000
  1  1 12    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 201.895   6.000  5.996   52.222   99.900   99.900    1.966  0.456  0.111  0.455  6.710  0.150    0.000
  1 15 12    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 237.572   6.000  5.996   50.000   99.900   99.900    1.944  0.477  0.111  0.455  6.710  0.150    0.000
  1  1  1    3    0.000    0.000   0.000   0.000   0.000 0.000 173.169 218.452   6.000  5.982  100.000   99.900   99.900    1.944  0.475  0.111  0.456  6.710  0.150    0.000
  1 15  1    3    0.000    0.000   0.000   0.000   0.000 0.000 173.169 210.613   6.000  5.982  100.000   99.900   99.900    1.944  0.474  0.111  0.457  6.710  0.150    0.000
