 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 371.604   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.249  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.119   5.092  2.339   90.022   99.897   99.897    0.165  1.376  0.111  0.250  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 210.055   5.092  2.339   90.022   99.896   99.896    0.165  1.374  0.111  0.250  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 231.341   5.092  2.339   90.022   99.895   99.895    0.165  1.372  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 212.688   5.121  2.360   90.298   99.892   99.892    0.167  1.366  0.111  0.252  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 218.693   5.179  2.404   90.832   99.887   99.887    0.171  1.358  0.111  0.254  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 344.443   5.558  2.777   94.497   99.876   99.876    0.207  1.339  0.111  0.259  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 467.008   5.872  3.410   98.019   99.860   99.860    0.280  1.314  0.111  0.265  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 289.028   5.955  3.852   99.172   99.843   99.843    0.342  1.291  0.111  0.271  6.710  0.150    0.000
  1 15  5    1    5.100    0.000   0.000   0.000   0.000 0.000 173.169 231.471   5.988  4.322   99.738   99.822   99.822    0.425  1.267  0.111  0.277  6.710  0.150    0.000
  1  1  6    1   31.000    0.000   0.000   0.000   0.000 0.000 173.169 311.587   5.999  4.884   99.961   99.791   99.791    0.561  1.234  0.111  0.286  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 250.462   6.000  5.236   99.993   99.759   99.759    0.687  1.206  0.111  0.293  6.710  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 153.600   6.000  5.654  100.000   99.706   99.706    0.951  1.166  0.111  0.305  6.710  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  88.335   6.000  5.830  100.000   99.680   99.680    1.188  1.149  0.111  0.310  6.710  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  77.280   6.000  5.896  100.000   99.628   99.628    1.351  1.119  0.111  0.318  6.710  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.825   6.000  5.907  100.000   99.588   99.588    1.391  1.099  0.111  0.325  6.710  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  84.341   6.000  5.925  100.000   99.505   99.505    1.459  1.062  0.111  0.336  6.710  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  66.511   6.000  5.930   95.000   99.508   99.508    1.455  0.030  0.111  0.344  6.710  0.150    0.000
  1  1 10    1    9.900    0.000   0.000   0.000   0.000 0.000 173.169  71.587   6.000  5.930   86.111   99.587   99.587    1.402  0.081  0.111  0.349  6.710  0.150    0.000
  1 15 10    1   20.800    0.000   0.000   0.000   0.000 0.000 173.169 143.894   6.000  5.930   78.333   99.650   99.650    1.356  0.127  0.111  0.353  6.710  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 261.404   6.000  5.930   68.889   99.714   99.714    1.300  0.181  0.111  0.358  6.710  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 310.512   6.000  5.930   61.111   99.762   99.762    1.254  0.225  0.111  0.361  6.710  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 234.160   6.000  5.930   52.222   99.812   99.812    1.201  0.277  0.111  0.362  6.710  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 221.994   6.000  5.930   50.000   99.824   99.824    1.188  0.289  0.111  0.363  6.710  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 215.590   6.000  5.830  100.000   99.824   99.824    1.188  0.289  0.111  0.363  6.710  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 214.968   6.000  5.830  100.000   99.821   99.821    1.188  0.288  0.111  0.364  6.710  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 209.901   6.000  5.830  100.000   99.820   99.820    1.188  0.288  0.111  0.364  6.710  0.150    0.000
  1 15  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 264.781   6.000  5.834  100.000   99.809   99.809    1.195  0.285  0.111  0.367  6.710  0.150    0.000
  1  1  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 263.569   6.000  5.836  100.000   99.801   99.801    1.199  0.284  0.111  0.370  6.710  0.150    0.000
  1 15  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 238.380   6.000  5.836  100.000   99.798   99.798    1.199  0.283  0.111  0.370  6.710  0.150    0.000
  1  1  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 221.700   6.000  5.844  100.000   99.786   99.786    1.216  0.280  0.111  0.374  6.710  0.150    0.000
  1 15  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 329.634   6.000  5.851  100.000   99.774   99.774    1.233  0.278  0.111  0.376  6.710  0.150    0.000
  1  1  5    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 414.332   6.000  5.878  100.000   99.749   99.749    1.299  0.273  0.111  0.382  6.710  0.150    0.000
  1 15  5    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 279.552   6.000  5.903  100.000   99.723   99.723    1.375  0.269  0.111  0.388  6.710  0.150    0.000
  1  1  6    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 241.457   6.000  5.938  100.000   99.674   99.674    1.521  0.261  0.111  0.397  6.710  0.150    0.000
  1 15  6    2   16.000    0.000   0.000   0.000   0.000 0.000 173.169 244.630   6.000  5.958  100.000   99.624   99.624    1.653  0.255  0.111  0.405  6.710  0.150    0.000
  1  1  7    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 215.870   6.000  5.977  100.000   99.545   99.545    1.859  0.246  0.111  0.417  6.710  0.150    0.000
  1 15  7    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 146.148   6.000  5.989  100.000   99.477   99.477    2.100  0.240  0.111  0.425  6.710  0.150    0.000
  1  1  8    2    4.100    0.000   0.000   0.000   0.000 0.000 173.169  85.618   6.000  5.996  100.000   99.415   99.415    2.399  0.234  0.111  0.432  6.710  0.150    0.000
  1 15  8    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.607   6.000  5.997  100.000   99.367   99.367    2.488  0.231  0.111  0.437  6.710  0.150    0.000
  1  1  9    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.300   6.000  5.997  100.000   99.313   99.313    2.489  0.227  0.111  0.443  6.710  0.150    0.000
  1 15  9    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  65.400   6.000  5.997   95.000   99.410   99.410    2.439  0.050  0.111  0.447  6.710  0.150    0.000
  1  1 10    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.441   6.000  5.997   86.111   99.587   99.587    2.350  0.137  0.111  0.452  6.710  0.150    0.000
  1 15 10    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.325   6.000  5.997   78.333   99.698   99.698    2.273  0.212  0.111  0.456  6.710  0.150    0.000
  1  1 11    2    0.000    0.000   0.000   0.000   0.000 0.000  95.673 107.740   6.000  5.997   68.889   99.803   99.803    2.179  0.304  0.111  0.105  6.710  0.150    0.000
  1 15 11    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 165.605   6.000  5.997   61.111   99.861   99.861    2.102  0.379  0.111  0.105  6.710  0.150    0.000
  1  1 12    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 213.301   6.000  5.997   52.222   99.900   99.900    2.013  0.467  0.111  0.461  6.710  0.150    0.000
  1 15 12    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 256.576   6.000  5.997   50.000   99.900   99.900    1.991  0.487  0.111  0.462  6.710  0.150    0.000
