 EVENT OUTPUT
day mo  year Precp  Runoff  IR-det Av-det Mx-det  Point  Av-dep Max-dep  Point Sed.Del    ER
--- --  ----  (mm)    (mm)  kg/m^2 kg/m^2 kg/m^2    (m)  kg/m^2  kg/m^2    (m)  (kg/m)  ----
   11    5     4   0.0     1.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   12    5     4   0.0    22.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   21    4     5   0.0     0.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   16    5     6   0.0     0.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   17    5     6   0.0     0.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   15    5     7  17.8     4.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   16    5     7   5.8     4.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   17    5     7  25.4    14.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   18    5     7   8.9     2.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   13    5     8   0.0     7.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   14    5     8   0.0    17.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   15    5     8   0.0    11.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   16    5     8   0.0    11.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   17    5     8   0.0     2.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   18    5     8   0.0     0.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   19    5     8   0.0     2.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   20    5     8   0.0     3.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   21    5     8   0.0     1.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   22    5     8   0.0     1.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   23    5     8   0.0     0.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   24    5     8  13.0     4.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   25    5     8  12.4     2.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   26    5     8   6.3     4.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   27    5     8   3.8     4.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   28    5     8   0.0     4.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   29    5     8   6.9    11.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   30    5     8   0.0    17.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   31    5     8  18.0    36.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    1    6     8   3.8     2.5   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    2    6     8   0.0     6.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    3    6     8   0.0     3.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    4    6     8   7.9     5.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    5    6     8   3.8     2.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    6    6     8   0.0     0.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    7    6     8   0.0    10.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    8    6     8   0.0     8.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    9    6     8   0.0     9.3   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   10    6     8   0.0     4.2   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   25    5    10   0.0     4.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   26    5    10   0.0     2.9   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   27    5    10   0.0     6.4   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   28    5    10   0.0     3.8   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   29    5    10   0.0     3.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   31    5    10   6.1     1.7   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
    1    6    10   3.0     2.1   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   12    6    10   0.0     1.0   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
   13    6    10   0.0    12.6   0.000   0.00   0.00    0.0    0.00    0.00    0.0     0.0  1.00
