 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 383.765   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.165  0.750  7.000  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 223.300   5.091  2.338   90.017   99.897   99.897    0.165  1.376  0.165  0.750  7.000  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 196.552   5.091  2.338   90.017   99.896   99.896    0.165  1.375  0.165  0.750  7.000  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 219.741   5.091  2.338   90.017   99.896   99.896    0.165  1.373  0.165  0.750  7.000  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 197.036   5.121  2.360   90.289   99.892   99.892    0.167  1.367  0.165  0.750  7.000  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 214.571   5.164  2.393   90.692   99.889   99.889    0.170  1.360  0.165  0.750  7.000  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 288.525   5.538  2.752   94.297   99.877   99.877    0.205  1.341  0.165  0.750  7.000  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 429.493   5.854  3.348   97.786   99.862   99.862    0.272  1.317  0.165  0.750  7.000  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 293.183   5.943  3.763   98.999   99.847   99.847    0.329  1.296  0.165  0.750  7.000  0.150    0.000
  1 15  5    1    5.100    0.000   0.000   0.000   0.000 0.000 193.546 207.451   5.984  4.224   99.659   99.828   99.828    0.406  1.273  0.165  0.750  7.000  0.150    0.000
  1  1  6    1   31.000    0.000   0.000   0.000   0.000 0.000 193.546 291.489   5.998  4.789   99.943   99.799   99.799    0.533  1.242  0.165  0.750  7.000  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 230.945   6.000  5.153   99.989   99.769   99.769    0.653  1.214  0.165  0.750  7.000  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 118.303   6.000  5.613  100.000   99.725   99.725    0.914  1.180  0.165  0.750  7.000  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.767   6.000  5.779  100.000   99.701   99.701    1.100  1.163  0.165  0.750  7.000  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  66.445   6.000  5.810  100.000   99.652   99.652    1.150  1.132  0.165  0.750  7.000  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.760   6.000  5.826  100.000   99.618   99.618    1.180  1.113  0.165  0.750  7.000  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  70.900   6.000  5.857  100.000   99.543   99.543    1.247  1.078  0.165  0.750  7.000  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  56.196   6.000  5.868   95.000   99.547   99.547    1.247  0.025  0.165  0.750  7.000  0.150    0.000
  1  1 10    1   10.200    0.000   0.000   0.000   0.000 0.000 193.546  62.862   6.000  5.868   86.111   99.606   99.606    1.201  0.070  0.165  0.750  7.000  0.150    0.000
  1 15 10    1   22.100    0.000   0.000   0.000   0.000 0.000 193.546 135.660   6.000  5.868   78.333   99.656   99.656    1.162  0.108  0.165  0.750  7.000  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 228.798   6.000  5.868   68.889   99.709   99.709    1.114  0.155  0.165  0.750  7.000  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 343.579   6.000  5.868   61.111   99.750   99.750    1.074  0.193  0.165  0.750  7.000  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 213.049   6.000  5.868   52.222   99.796   99.796    1.029  0.237  0.165  0.750  7.000  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 211.734   6.000  5.868   50.000   99.807   99.807    1.018  0.248  0.165  0.750  7.000  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 206.572   6.000  5.717  100.000   99.807   99.807    1.018  0.248  0.165  0.750  7.000  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 206.973   6.000  5.717  100.000   99.804   99.804    1.018  0.248  0.165  0.750  7.000  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 199.249   6.000  5.717  100.000   99.803   99.803    1.018  0.247  0.165  0.750  7.000  0.150    0.000
