 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 383.783   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.165  0.750  7.000  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 224.141   5.091  2.338   90.017   99.897   99.897    0.165  1.376  0.165  0.750  7.000  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 196.796   5.091  2.338   90.017   99.896   99.896    0.165  1.375  0.165  0.750  7.000  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 219.905   5.091  2.338   90.017   99.895   99.895    0.165  1.373  0.165  0.750  7.000  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 196.980   5.123  2.361   90.308   99.892   99.892    0.167  1.367  0.165  0.750  7.000  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 193.603   5.166  2.394   90.711   99.888   99.888    0.170  1.360  0.165  0.750  7.000  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 282.157   5.539  2.754   94.309   99.877   99.877    0.205  1.341  0.165  0.750  7.000  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 423.705   5.855  3.353   97.806   99.862   99.862    0.273  1.317  0.165  0.750  7.000  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 295.684   5.945  3.773   99.020   99.846   99.846    0.330  1.296  0.165  0.750  7.000  0.150    0.000
  1 15  5    1    5.100    0.000   0.000   0.000   0.000 0.000 193.546 207.327   5.984  4.233   99.667   99.827   99.827    0.407  1.272  0.165  0.750  7.000  0.150    0.000
  1  1  6    1   31.000    0.000   0.000   0.000   0.000 0.000 193.546 290.352   5.998  4.791   99.943   99.798   99.798    0.534  1.241  0.165  0.750  7.000  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 229.799   6.000  5.157   99.989   99.769   99.769    0.654  1.214  0.165  0.750  7.000  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 117.428   6.000  5.615  100.000   99.725   99.725    0.915  1.179  0.165  0.750  7.000  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.766   6.000  5.779  100.000   99.701   99.701    1.100  1.162  0.165  0.750  7.000  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  66.310   6.000  5.810  100.000   99.652   99.652    1.150  1.132  0.165  0.750  7.000  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  55.759   6.000  5.825  100.000   99.617   99.617    1.179  1.113  0.165  0.750  7.000  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  71.325   6.000  5.858  100.000   99.542   99.542    1.247  1.077  0.165  0.750  7.000  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546  56.223   6.000  5.868   95.000   99.546   99.546    1.248  0.025  0.165  0.750  7.000  0.150    0.000
  1  1 10    1    9.900    0.000   0.000   0.000   0.000 0.000 193.546  62.584   6.000  5.868   86.111   99.605   99.605    1.202  0.070  0.165  0.750  7.000  0.150    0.000
  1 15 10    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 134.900   6.000  5.868   78.333   99.655   99.655    1.163  0.109  0.165  0.750  7.000  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 234.533   6.000  5.868   68.889   99.708   99.708    1.115  0.155  0.165  0.750  7.000  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 327.068   6.000  5.868   61.111   99.749   99.749    1.075  0.193  0.165  0.750  7.000  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 212.493   6.000  5.868   52.222   99.795   99.795    1.030  0.238  0.165  0.750  7.000  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 193.546 212.321   6.000  5.868   50.000   99.807   99.807    1.019  0.248  0.165  0.750  7.000  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 207.172   6.000  5.717  100.000   99.806   99.806    1.019  0.248  0.165  0.750  7.000  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 204.567   6.000  5.717  100.000   99.804   99.804    1.019  0.248  0.165  0.750  7.000  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 197.233   6.000  5.718  100.000   99.802   99.802    1.019  0.247  0.165  0.750  7.000  0.150    0.000
  1 15  2    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 212.336   6.000  5.723  100.000   99.791   99.791    1.026  0.245  0.165  0.750  7.000  0.150    0.000
  1  1  3    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 238.301   6.000  5.726  100.000   99.783   99.783    1.028  0.244  0.165  0.750  7.000  0.150    0.000
  1 15  3    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 212.657   6.000  5.726  100.000   99.780   99.780    1.028  0.243  0.165  0.750  7.000  0.150    0.000
  1  1  4    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 176.819   6.000  5.739  100.000   99.768   99.768    1.045  0.241  0.165  0.750  7.000  0.150    0.000
  1 15  4    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 285.085   6.000  5.749  100.000   99.757   99.757    1.058  0.239  0.165  0.750  7.000  0.150    0.000
  1  1  5    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 379.016   6.000  5.790  100.000   99.732   99.732    1.117  0.235  0.165  0.750  7.000  0.150    0.000
  1 15  5    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 420.906   6.000  5.829  100.000   99.707   99.707    1.186  0.232  0.165  0.750  7.000  0.150    0.000
  1  1  6    2    0.000    0.000   0.000   0.000   0.000 0.000 193.546 231.730   6.000  5.887  100.000   99.659   99.659    1.323  0.226  0.165  0.750  7.000  0.150    0.000
