 OFE DD MM YYYY  Precip   Runoff   EffInt PeakRO  EffDur Enrich    Keff   Sm  LeafArea  CanHgt  Cancov IntCov  RilCov  LivBio DeadBio  Ki    Kr     Tcrit RilWid   SedLeave
 na  na na  na     mm       mm     mm/h    mm/h      h    Ratio    mm/h   mm    Index    m       %       %       %     Kg/m^2  Kg/m^2  na    na      na     m       kg/m
  1  1  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 371.990   5.089  2.337   90.000   99.900   99.900    0.164  1.381  0.111  0.249  6.710  0.150    0.000
  1 15  1    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.125   5.092  2.339   90.024   99.897   99.897    0.165  1.376  0.111  0.250  6.710  0.150    0.000
  1  1  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 210.732   5.092  2.339   90.024   99.896   99.896    0.165  1.375  0.111  0.250  6.710  0.150    0.000
  1 15  2    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 236.795   5.092  2.339   90.024   99.896   99.896    0.165  1.373  0.111  0.105  6.710  0.150    0.000
  1  1  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 213.849   5.123  2.362   90.315   99.892   99.892    0.167  1.367  0.111  0.252  6.710  0.150    0.000
  1 15  3    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.815   5.167  2.395   90.722   99.888   99.888    0.170  1.360  0.111  0.254  6.710  0.150    0.000
  1  1  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 323.025   5.540  2.755   94.319   99.877   99.877    0.205  1.341  0.111  0.258  6.710  0.150    0.000
  1 15  4    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 458.662   5.858  3.361   97.836   99.862   99.862    0.274  1.317  0.111  0.264  6.710  0.150    0.000
  1  1  5    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 307.564   5.944  3.772   99.018   99.846   99.846    0.330  1.296  0.111  0.270  6.710  0.150    0.000
  1 15  5    1    5.300    0.000   0.000   0.000   0.000 0.000 173.169 230.972   5.984  4.235   99.669   99.827   99.827    0.408  1.272  0.111  0.276  6.710  0.150    0.000
  1  1  6    1   31.000    0.000   0.000   0.000   0.000 0.000 173.169 313.515   5.998  4.795   99.944   99.798   99.798    0.535  1.241  0.111  0.284  6.710  0.150    0.000
  1 15  6    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 253.136   6.000  5.158   99.990   99.769   99.769    0.654  1.214  0.111  0.291  6.710  0.150    0.000
  1  1  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 155.922   6.000  5.615  100.000   99.718   99.718    0.915  1.174  0.111  0.302  6.710  0.150    0.000
  1 15  7    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  91.195   6.000  5.809  100.000   99.692   99.692    1.149  1.157  0.111  0.307  6.710  0.150    0.000
  1  1  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  78.657   6.000  5.888  100.000   99.641   99.641    1.326  1.126  0.111  0.316  6.710  0.150    0.000
  1 15  8    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.929   6.000  5.902  100.000   99.601   99.601    1.370  1.105  0.111  0.323  6.710  0.150    0.000
  1  1  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  85.665   6.000  5.921  100.000   99.521   99.521    1.442  1.068  0.111  0.334  6.710  0.150    0.000
  1 15  9    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169  66.997   6.000  5.927   95.000   99.521   99.521    1.440  0.029  0.111  0.342  6.710  0.150    0.000
  1  1 10    1    9.900    0.000   0.000   0.000   0.000 0.000 173.169  71.695   6.000  5.927   86.111   99.597   99.597    1.388  0.081  0.111  0.348  6.710  0.150    0.000
  1 15 10    1   21.800    0.000   0.000   0.000   0.000 0.000 173.169 148.479   6.000  5.927   78.333   99.659   99.659    1.342  0.125  0.111  0.105  6.710  0.150    0.000
  1  1 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 248.359   6.000  5.927   68.889   99.722   99.722    1.287  0.179  0.111  0.356  6.710  0.150    0.000
  1 15 11    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 342.239   6.000  5.927   61.111   99.768   99.768    1.241  0.223  0.111  0.358  6.710  0.150    0.000
  1  1 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 225.670   6.000  5.927   52.222   99.817   99.817    1.189  0.274  0.111  0.360  6.710  0.150    0.000
  1 15 12    1    0.000    0.000   0.000   0.000   0.000 0.000 173.169 224.474   6.000  5.927   50.000   99.829   99.829    1.176  0.287  0.111  0.360  6.710  0.150    0.000
  1  1  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 218.945   6.000  5.824  100.000   99.829   99.829    1.176  0.287  0.111  0.360  6.710  0.150    0.000
  1 15  1    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 219.504   6.000  5.824  100.000   99.826   99.826    1.176  0.286  0.111  0.361  6.710  0.150    0.000
  1  1  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 213.714   6.000  5.824  100.000   99.825   99.825    1.176  0.286  0.111  0.362  6.710  0.150    0.000
  1 15  2    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 251.104   6.000  5.827  100.000   99.815   99.815    1.183  0.283  0.111  0.364  6.710  0.150    0.000
  1  1  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 235.929   6.000  5.829  100.000   99.808   99.808    1.185  0.281  0.111  0.366  6.710  0.150    0.000
  1 15  3    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 225.045   6.000  5.829  100.000   99.805   99.805    1.185  0.281  0.111  0.367  6.710  0.150    0.000
  1  1  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 198.611   6.000  5.837  100.000   99.794   99.794    1.202  0.278  0.111  0.370  6.710  0.150    0.000
  1 15  4    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 305.561   6.000  5.843  100.000   99.784   99.784    1.215  0.276  0.111  0.373  6.710  0.150    0.000
  1  1  5    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 399.998   6.000  5.869  100.000   99.761   99.761    1.274  0.272  0.111  0.378  6.710  0.150    0.000
  1 15  5    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 445.088   6.000  5.893  100.000   99.739   99.739    1.343  0.268  0.111  0.383  6.710  0.150    0.000
  1  1  6    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 254.785   6.000  5.929  100.000   99.694   99.694    1.481  0.261  0.111  0.392  6.710  0.150    0.000
  1 15  6    2   16.000    0.000   0.000   0.000   0.000 0.000 173.169 247.421   6.000  5.951  100.000   99.650   99.650    1.604  0.255  0.111  0.400  6.710  0.150    0.000
  1  1  7    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 217.108   6.000  5.973  100.000   99.579   99.579    1.800  0.246  0.111  0.411  6.710  0.150    0.000
  1 15  7    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 148.651   6.000  5.987  100.000   99.515   99.515    2.039  0.240  0.111  0.419  6.710  0.150    0.000
  1  1  8    2    4.100    0.000   0.000   0.000   0.000 0.000 173.169  90.598   6.000  5.995  100.000   99.454   99.454    2.335  0.234  0.111  0.427  6.710  0.150    0.000
  1 15  8    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.660   6.000  5.996  100.000   99.408   99.408    2.441  0.231  0.111  0.432  6.710  0.150    0.000
  1  1  9    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.304   6.000  5.996  100.000   99.357   99.357    2.443  0.227  0.111  0.437  6.710  0.150    0.000
  1 15  9    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  65.404   6.000  5.996   95.000   99.445   99.445    2.394  0.049  0.111  0.441  6.710  0.150    0.000
  1  1 10    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.447   6.000  5.996   86.111   99.608   99.608    2.307  0.134  0.111  0.447  6.710  0.150    0.000
  1 15 10    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169  64.328   6.000  5.996   78.333   99.711   99.711    2.231  0.208  0.111  0.451  6.710  0.150    0.000
  1  1 11    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 107.016   6.000  5.996   68.889   99.811   99.811    2.139  0.299  0.111  0.453  6.710  0.150    0.000
  1 15 11    2    0.000    0.000   0.000   0.000   0.000 0.000 173.169 172.555   6.000  5.996   61.111   99.865   99.865    2.063  0.373  0.111  0.105  6.710  0.150    0.000
